driver_id,lap,stop,time,duration,season,round,driver_join_id,stop_duration_s,team
alonso,18,1,15:33:47,36.524,2022,12,alonso,36.524,alpine
norris,18,1,15:33:55,37.539,2022,12,norris,37.539,mclaren
ocon,18,1,15:34:00,44.747,2022,12,ocon,44.747,alpine
sainz,18,1,15:34:02,41.458,2022,12,sainz,41.458,ferrari
ricciardo,18,1,15:34:05,36.264,2022,12,ricciardo,36.264,mclaren
stroll,18,1,15:34:07,39.844,2022,12,stroll,39.844,aston_martin
albon,18,1,15:34:13,37.380,2022,12,albon,37.38,williams
gasly,18,1,15:34:17,35.969,2022,12,gasly,35.969,alphatauri
bottas,18,1,15:34:25,37.855,2022,12,bottas,37.855,alfa
kevin_magnussen,18,2,15:34:37,36.403,2022,12,kevinmagnussen,36.403,haas
mick_schumacher,18,2,15:34:48,37.003,2022,12,mickschumacher,37.003,haas
vettel,19,1,15:36:34,36.671,2022,12,vettel,36.671,aston_martin
latifi,19,1,15:36:38,37.497,2022,12,latifi,37.497,williams
zhou,22,2,15:42:44,50.790,2022,12,zhou,50.79,alfa
bottas,36,2,16:05:53,36.520,2022,12,bottas,36.52,alfa
latifi,38,2,16:09:37,36.942,2022,12,latifi,36.942,williams
sainz,42,2,16:15:12,42.292,2022,12,sainz,42.292,ferrari
albon,2,1,15:06:40,31.224,2022,13,albon,31.224,williams
kevin_magnussen,6,1,15:12:24,29.641,2022,13,kevinmagnussen,29.641,haas
tsunoda,13,1,15:22:33,21.577,2022,13,tsunoda,21.577,alphatauri
norris,14,1,15:23:43,23.567,2022,13,norris,23.567,mclaren
stroll,14,1,15:23:56,21.779,2022,13,stroll,21.779,aston_martin
ricciardo,15,1,15:25:20,21.558,2022,13,ricciardo,21.558,mclaren
vettel,15,1,15:25:23,21.402,2022,13,vettel,21.402,aston_martin
russell,16,1,15:26:14,22.763,2022,13,russell,22.763,mercedes
max_verstappen,16,1,15:26:25,21.351,2022,13,maxverstappen,21.351,red_bull
gasly,16,1,15:26:55,21.675,2022,13,gasly,21.675,alphatauri
sainz,17,1,15:27:39,22.820,2022,13,sainz,22.82,ferrari
perez,18,1,15:29:20,21.118,2022,13,perez,21.118,red_bull
latifi,18,1,15:29:51,21.865,2022,13,latifi,21.865,williams
hamilton,19,1,15:30:39,21.699,2022,13,hamilton,21.699,mercedes
leclerc,21,1,15:33:16,21.775,2022,13,leclerc,21.775,ferrari
alonso,21,1,15:33:45,22.083,2022,13,alonso,22.083,alpine
mick_schumacher,21,1,15:33:58,22.953,2022,13,mickschumacher,22.953,haas
albon,21,2,15:34:22,21.816,2022,13,albon,21.816,williams
ocon,23,1,15:36:35,23.581,2022,13,ocon,23.581,alpine
bottas,26,1,15:41:08,22.272,2022,13,bottas,22.272,alfa
zhou,27,1,15:42:36,22.321,2022,13,zhou,22.321,alfa
tsunoda,33,2,15:51:30,22.016,2022,13,tsunoda,22.016,alphatauri
kevin_magnussen,35,2,15:54:34,23.210,2022,13,kevinmagnussen,23.21,haas
max_verstappen,38,2,15:57:25,21.228,2022,13,maxverstappen,21.228,red_bull
leclerc,39,2,15:58:41,21.972,2022,13,leclerc,21.972,ferrari
russell,39,2,15:58:47,21.743,2022,13,russell,21.743,mercedes
latifi,39,2,16:00:11,22.452,2022,13,latifi,22.452,williams
albon,40,3,16:01:49,24.298,2022,13,albon,24.298,williams
mick_schumacher,41,2,16:03:01,22.566,2022,13,mickschumacher,22.566,haas
perez,42,2,16:03:23,21.167,2022,13,perez,21.167,red_bull
norris,42,2,16:03:39,21.855,2022,13,norris,21.855,mclaren
ricciardo,46,2,16:09:35,21.521,2022,13,ricciardo,21.521,mclaren
stroll,46,2,16:09:36,21.615,2022,13,stroll,21.615,aston_martin
vettel,46,2,16:09:42,25.030,2022,13,vettel,25.03,aston_martin
gasly,46,2,16:09:48,21.489,2022,13,gasly,21.489,alphatauri
sainz,47,2,16:10:02,23.456,2022,13,sainz,23.456,ferrari
hamilton,51,2,16:15:42,22.095,2022,13,hamilton,22.095,mercedes
zhou,51,2,16:17:20,28.218,2022,13,zhou,28.218,alfa
tsunoda,51,3,16:17:46,22.128,2022,13,tsunoda,22.128,alphatauri
leclerc,54,3,16:20:03,21.544,2022,13,leclerc,21.544,ferrari
latifi,56,3,16:24:42,28.777,2022,13,latifi,28.777,williams
kevin_magnussen,67,3,16:40:35,23.147,2022,13,kevinmagnussen,23.147,haas
leclerc,3,1,15:11:12,24.198,2022,14,leclerc,24.198,ferrari
latifi,3,1,15:11:25,35.825,2022,14,latifi,35.825,williams
albon,10,1,15:25:41,23.334,2022,14,albon,23.334,williams
gasly,10,1,15:25:49,22.857,2022,14,gasly,22.857,alphatauri
sainz,11,1,15:27:20,22.543,2022,14,sainz,22.543,ferrari
alonso,11,1,15:27:31,22.641,2022,14,alonso,22.641,alpine
kevin_magnussen,11,1,15:27:45,26.815,2022,14,kevinmagnussen,26.815,haas
ricciardo,12,1,15:29:33,23.085,2022,14,ricciardo,23.085,mclaren
ocon,12,1,15:29:35,23.511,2022,14,ocon,23.511,alpine
russell,13,1,15:31:15,22.825,2022,14,russell,22.825,mercedes
norris,13,1,15:31:34,23.036,2022,14,norris,23.036,mclaren
